GEO_ID,NAME,B01001_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E,B25046_001E,B27010_017E,B27010_033E,B27010_050E,B27010_066E,B28002_013E,C16002_004E,C16002_007E,C16002_010E,C16002_013E,B09019_005E,B09019_008E,B19101_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,B20005_002E,B01001_003E,B01001_004E,B01001_005E,B01001_006E,B01001_020E,B01001_021E,state,county,tract,block group,GEO_ID_2,GEO_ID_2,P5_002N,P5_003N,P5_004N,P5_005N,P5_008N,P5_009N,P5_010N
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1462,82,294,87,17,5,9,813,0,42,40,0,160,0,0,53,0,79,49,330,211,140,38,15,210,3,,37,39,76,46,15,24,15,001,020100,1,1500000US150010201001,1500000US150010201002,0,0,0,0,0,0,0
1500000US150030042022,Block Group 2; Census Tract 42.02; Honolulu County; Hawaii,692,14,115,385,55,0,18,451,0,0,17,0,82,0,0,58,0,148,205,114,29,49,28,23,87,0,,12,0,11,0,16,16,15,003,004202,2,1500000US150030042022,1500000US150030042022,0,0,0,0,0,0,16
1500000US150030043011,Block Group 1; Census Tract 43.01; Honolulu County; Hawaii,743,116,135,26,27,0,41,492,0,0,0,0,0,12,0,62,0,40,48,154,113,11,0,12,167,0,,0,30,44,60,0,0,15,003,004301,1,1500000US150030043011,1500000US150030043011,0,0,0,0,0,0,0
1500000US150030043012,Block Group 2; Census Tract 43.01; Honolulu County; Hawaii,1793,145,202,163,32,39,12,973,0,16,0,0,105,0,0,98,0,44,90,233,308,37,15,0,108,0,,12,34,27,0,26,9,15,003,004301,2,1500000US150030043012,1500000US150030043012,0,0,0,0,0,0,10
1500000US150030043021,Block Group 1; Census Tract 43.02; Honolulu County; Hawaii,1316,19,149,100,93,72,0,677,0,161,34,0,35,0,0,70,0,77,18,321,51,24,0,64,0,59,,0,26,83,14,21,0,15,003,004302,1,1500000US150030043021,1500000US150030043022,0,0,0,0,0,0,32
1500000US150030043022,Block Group 2; Census Tract 43.02; Honolulu County; Hawaii,860,0,142,145,38,61,19,,0,20,0,0,61,18,0,21,0,73,92,146,22,109,20,0,56,15,,15,75,34,0,10,18,15,003,004302,2,1500000US150030043022,1500000US150030043021,0,0,0,0,0,0,0
1500000US150030043023,Block Group 3; Census Tract 43.02; Honolulu County; Hawaii,580,137,114,51,49,17,55,372,0,0,0,0,66,0,0,0,0,44,49,164,20,14,5,37,204,0,,0,0,0,32,0,14,15,003,004302,3,1500000US150030043023,1500000US150030043023,0,0,0,0,0,0,11
1500000US150030044011,Block Group 1; Census Tract 44.01; Honolulu County; Hawaii,471,28,26,25,34,40,50,348,0,0,8,0,23,0,0,10,0,11,49,99,10,0,8,5,13,0,,13,0,19,23,1,8,15,003,004401,1,1500000US150030044011,1500000US150030044011,0,0,0,0,0,0,0
1500000US150030044012,Block Group 2; Census Tract 44.01; Honolulu County; Hawaii,1145,59,45,53,90,15,55,661,0,0,12,0,16,0,0,0,0,19,15,242,30,12,36,19,32,0,,39,24,17,13,27,30,15,003,004401,2,1500000US150030044012,1500000US150030044012,0,0,0,0,0,0,0
1500000US150030044013,Block Group 3; Census Tract 44.01; Honolulu County; Hawaii,724,61,20,10,13,101,84,551,0,1,25,0,43,0,0,10,0,62,10,212,33,31,0,12,29,0,,16,3,0,0,7,22,15,003,004401,3,1500000US150030044013,1500000US150030044013,0,0,0,0,0,0,28
1500000US150030044021,Block Group 1; Census Tract 44.02; Honolulu County; Hawaii,1668,43,104,68,36,51,6,1024,12,22,32,0,33,0,0,0,0,56,13,323,19,50,34,8,39,100,,61,59,70,19,7,19,15,003,004402,1,1500000US150030044021,1500000US150030044021,0,0,0,0,0,0,0
1500000US150030044022,Block Group 2; Census Tract 44.02; Honolulu County; Hawaii,1037,43,10,100,143,35,53,845,0,0,0,10,79,0,0,0,0,49,90,281,39,22,0,22,0,22,,18,0,29,0,65,22,15,003,004402,2,1500000US150030044022,1500000US150030044022,0,0,0,0,0,0,0
1500000US150030045001,Block Group 1; Census Tract 45; Honolulu County; Hawaii,1156,28,0,78,128,26,172,852,0,0,0,0,216,0,21,48,0,194,64,219,53,9,0,23,142,0,,11,11,41,14,0,22,15,003,004500,1,1500000US150030045001,1500000US150030045001,20,0,0,15,0,0,3
1500000US150030045002,Block Group 2; Census Tract 45; Honolulu County; Hawaii,1460,46,0,135,223,39,27,929,31,18,0,0,44,0,0,14,0,30,41,271,67,30,0,123,0,0,,62,67,62,18,9,55,15,003,004500,2,1500000US150030045002,1500000US150030045003,44,0,0,44,0,0,10
1500000US150030045003,Block Group 3; Census Tract 45; Honolulu County; Hawaii,1528,266,368,136,14,0,0,986,0,0,0,0,50,0,0,36,0,183,301,323,117,39,0,0,0,31,,19,38,14,0,0,7,15,003,004500,3,1500000US150030045003,1500000US150030045004,59,0,0,59,0,0,0
1500000US150030045004,Block Group 4; Census Tract 45; Honolulu County; Hawaii,811,126,0,74,16,30,52,799,0,0,0,0,0,0,0,0,0,13,31,257,43,50,0,18,0,0,,14,0,36,0,13,12,15,003,004500,4,1500000US150030045004,1500000US150030045002,0,0,0,0,0,0,0
1500000US150030046001,Block Group 1; Census Tract 46; Honolulu County; Hawaii,1020,0,0,30,111,59,12,722,0,29,0,0,0,0,0,0,0,39,9,249,70,51,0,0,0,0,,30,8,31,0,7,32,15,003,004600,1,1500000US150030046001,1500000US150030046001,0,0,0,0,0,0,48
1500000US150030046002,Block Group 2; Census Tract 46; Honolulu County; Hawaii,843,0,7,69,98,9,33,499,0,0,28,0,18,0,0,0,0,66,16,174,0,5,20,11,55,0,,22,26,38,0,37,21,15,003,004600,2,1500000US150030046002,1500000US150030046002,78,0,0,78,0,0,14
1500000US150030046003,Block Group 3; Census Tract 46; Honolulu County; Hawaii,1150,89,43,53,14,61,64,631,0,8,0,0,7,0,0,0,0,35,27,263,23,39,130,0,50,46,,39,46,14,34,0,28,15,003,004600,3,1500000US150030046003,1500000US150030046004,0,0,0,0,0,0,0
1500000US150030046004,Block Group 4; Census Tract 46; Honolulu County; Hawaii,767,30,23,59,38,6,57,408,0,0,0,18,8,0,0,0,0,0,10,137,18,9,0,0,183,0,,0,16,8,0,0,8,15,003,004600,4,1500000US150030046004,1500000US150030046003,0,0,0,0,0,0,0
1500000US150030047011,Block Group 1; Census Tract 47.01; Honolulu County; Hawaii,1345,19,50,101,52,78,7,747,0,31,10,0,0,0,0,0,0,12,22,298,0,0,0,25,54,0,,75,18,3,66,0,27,15,003,004701,1,1500000US150030047011,1500000US150030047012,0,0,0,0,0,0,0
1500000US150030047012,Block Group 2; Census Tract 47.01; Honolulu County; Hawaii,1173,4,78,85,133,47,49,883,0,18,0,0,43,0,0,0,0,51,74,321,10,68,0,25,0,0,,37,28,20,16,56,59,15,003,004701,2,1500000US150030047012,1500000US150030047011,0,0,0,0,0,0,0
1500000US150030047021,Block Group 1; Census Tract 47.02; Honolulu County; Hawaii,771,13,0,11,149,17,17,562,0,5,13,0,0,0,0,23,0,0,11,202,6,16,12,28,4,0,,0,26,5,4,7,20,15,003,004702,1,1500000US150030047021,1500000US150030047023,0,0,0,0,0,0,4
1500000US150030047022,Block Group 2; Census Tract 47.02; Honolulu County; Hawaii,679,0,18,21,72,105,35,604,5,0,0,0,42,0,0,8,0,39,20,181,7,46,6,0,28,28,,0,13,29,5,5,3,15,003,004702,2,1500000US150030047022,1500000US150030047021,0,0,0,0,0,0,0
1500000US150030047023,Block Group 3; Census Tract 47.02; Honolulu County; Hawaii,1026,11,53,32,103,13,37,666,0,10,0,0,6,0,0,6,0,0,38,227,49,8,0,0,27,22,,31,26,25,10,0,9,15,003,004702,3,1500000US150030047023,1500000US150030047022,35,0,0,35,0,0,4
1500000US150030048011,Block Group 1; Census Tract 48.01; Honolulu County; Hawaii,834,7,0,96,26,50,0,,2,8,0,0,0,0,0,0,0,7,28,147,35,43,137,9,45,0,,11,0,0,9,0,32,15,003,004801,1,1500000US150030048011,1500000US150030048013,0,0,0,0,0,0,2
1500000US150030048012,Block Group 2; Census Tract 48.01; Honolulu County; Hawaii,882,11,0,108,16,3,96,609,0,0,24,0,53,0,0,19,0,7,48,201,0,34,12,11,24,0,,35,12,32,0,3,14,15,003,004801,2,1500000US150030048012,1500000US150030048011,0,0,0,0,0,0,29
1500000US150030048013,Block Group 3; Census Tract 48.01; Honolulu County; Hawaii,1285,0,10,85,60,292,41,1006,0,0,44,0,15,0,0,7,0,242,24,189,0,10,0,195,92,0,,62,28,14,4,0,5,15,003,004801,3,1500000US150030048013,1500000US150030048012,0,0,0,0,0,0,0
1500000US150030048021,Block Group 1; Census Tract 48.02; Honolulu County; Hawaii,1584,27,52,89,85,37,146,945,0,0,17,0,0,0,0,22,0,19,9,352,94,3,42,43,110,35,,17,46,43,0,9,24,15,003,004802,1,1500000US150030048021,1500000US150030048023,0,0,0,0,0,0,0
1500000US150030048022,Block Group 2; Census Tract 48.02; Honolulu County; Hawaii,857,18,51,73,50,0,30,456,0,22,16,0,33,0,0,31,0,18,46,148,8,21,9,0,31,68,,0,38,3,13,0,15,15,003,004802,2,1500000US150030048022,1500000US150030048021,0,0,0,0,0,0,8
1500000US150030048023,Block Group 3; Census Tract 48.02; Honolulu County; Hawaii,1067,9,63,72,11,31,22,415,0,0,63,22,130,0,0,32,0,22,26,210,123,0,67,118,32,0,,14,38,105,0,8,29,15,003,004802,3,1500000US150030048023,1500000US150030048022,85,0,0,85,0,0,0
1500000US150030049001,Block Group 1; Census Tract 49; Honolulu County; Hawaii,1776,22,16,81,42,31,34,959,0,0,23,0,26,0,0,94,0,7,25,321,16,56,275,74,375,14,,56,52,85,13,18,16,15,003,004900,1,1500000US150030049001,1500000US150030049003,94,0,0,94,0,0,0
1500000US150030049002,Block Group 2; Census Tract 49; Honolulu County; Hawaii,1191,43,113,79,7,45,18,597,0,7,18,0,40,10,0,68,0,51,0,279,50,24,86,0,138,21,,3,58,0,47,10,57,15,003,004900,2,1500000US150030049002,1500000US150030049001,0,0,0,0,0,0,9
1500000US150030049003,Block Group 3; Census Tract 49; Honolulu County; Hawaii,809,26,157,62,33,13,13,396,0,8,36,0,28,0,0,31,0,44,70,185,42,13,0,0,160,0,,30,0,16,0,56,31,15,003,004900,3,1500000US150030049003,1500000US150030049002,0,0,0,0,0,0,22
1500000US150030050001,Block Group 1; Census Tract 50; Honolulu County; Hawaii,1114,66,280,74,38,18,7,757,0,0,23,0,114,0,0,58,5,81,137,241,24,154,7,61,0,40,,18,38,15,0,6,9,15,003,005000,1,1500000US150030050001,1500000US150030050003,148,0,0,148,0,0,0
1500000US150030050002,Block Group 2; Census Tract 50; Honolulu County; Hawaii,865,96,102,44,19,0,13,497,0,30,0,0,13,0,8,36,0,33,37,237,29,59,28,7,90,0,,0,37,69,1,13,6,15,003,005000,2,1500000US150030050002,1500000US150030050001,0,0,0,0,0,0,5
1500000US150030050003,Block Group 3; Census Tract 50; Honolulu County; Hawaii,791,17,72,81,19,14,51,328,0,0,0,0,20,0,0,86,6,80,20,138,35,155,8,22,0,12,,0,20,0,50,15,0,15,003,005000,3,1500000US150030050003,1500000US150030050002,0,0,0,0,0,0,13
1500000US150030050004,Block Group 4; Census Tract 50; Honolulu County; Hawaii,1010,26,88,136,50,43,0,,0,14,15,0,32,0,0,23,0,177,43,156,144,7,19,17,49,154,,9,0,27,58,7,0,15,003,005000,4,1500000US150030050004,1500000US150030050004,154,0,0,154,0,0,0
1500000US150030051001,Block Group 1; Census Tract 51; Honolulu County; Hawaii,1701,604,120,45,45,8,0,1213,0,29,0,0,32,0,0,62,0,247,156,391,69,0,0,47,66,0,,0,0,10,0,12,67,15,003,005100,1,1500000US150030051001,1500000US150030051001,0,0,0,0,0,0,0
1500000US150030051002,Block Group 2; Census Tract 51; Honolulu County; Hawaii,1285,61,451,22,48,6,0,,0,16,0,10,129,0,0,438,0,53,147,419,59,412,304,68,91,12,,0,41,18,25,10,43,15,003,005100,2,1500000US150030051002,1500000US150030051002,0,0,0,0,0,0,28
1500000US150030052001,Block Group 1; Census Tract 52; Honolulu County; Hawaii,767,6,66,34,0,0,19,328,85,16,87,0,39,0,0,55,0,121,51,224,19,233,23,7,43,0,,0,54,0,0,23,14,15,003,005200,1,1500000US150030052001,1500000US150030052002,0,0,0,0,0,0,281
1500000US150030052002,Block Group 2; Census Tract 52; Honolulu County; Hawaii,1923,485,220,92,14,5,38,541,0,3,11,0,282,0,0,407,0,129,307,473,187,456,141,226,134,26,,0,55,32,21,28,16,15,003,005200,2,1500000US150030052002,1500000US150030052001,0,0,0,0,0,0,12
1500000US150030053001,Block Group 1; Census Tract 53; Honolulu County; Hawaii,3439,115,338,338,147,32,0,997,43,168,34,0,105,0,0,266,0,76,37,690,138,436,231,317,311,15,,228,139,215,10,3,54,15,003,005300,1,1500000US150030053001,1500000US150030053001,0,0,0,0,0,0,0
1500000US150030053002,Block Group 2; Census Tract 53; Honolulu County; Hawaii,1014,0,322,149,10,10,16,379,0,0,3,0,108,0,0,228,0,10,179,279,83,192,41,21,141,49,,14,49,66,17,0,12,15,003,005300,2,1500000US150030053002,1500000US150030053002,0,0,0,0,0,0,0
1500000US150030054001,Block Group 1; Census Tract 54; Honolulu County; Hawaii,1492,2,41,130,165,57,46,294,63,60,21,0,61,0,0,149,0,32,24,339,168,380,308,203,49,15,,80,78,66,73,82,16,15,003,005400,1,1500000US150030054001,1500000US150030054001,0,0,0,0,0,0,0
1500000US150030055001,Block Group 1; Census Tract 55; Honolulu County; Hawaii,2096,124,123,63,121,32,53,774,42,88,78,0,63,0,0,128,0,22,29,470,88,366,36,7,137,77,,26,24,12,55,30,10,15,003,005500,1,1500000US150030055001,1500000US150030055001,0,0,0,0,0,0,23
1500000US150030056011,Block Group 1; Census Tract 56.01; Honolulu County; Hawaii,1182,200,127,73,0,0,0,342,0,39,19,0,177,0,0,318,0,41,162,210,44,190,110,15,87,89,,83,0,0,0,0,0,15,003,005601,1,1500000US150030056011,1500000US150030056012,0,0,0,0,0,0,0
1500000US150030056012,Block Group 2; Census Tract 56.01; Honolulu County; Hawaii,1231,83,16,0,24,30,101,401,26,0,57,0,25,0,0,74,0,25,6,241,24,256,60,64,90,0,,45,29,52,7,0,25,15,003,005601,2,1500000US150030056012,1500000US150030056011,0,0,0,0,0,0,1
1500000US150030056021,Block Group 1; Census Tract 56.02; Honolulu County; Hawaii,1235,0,0,44,67,0,42,673,33,0,68,0,26,0,0,0,0,13,42,204,187,182,0,18,10,5,,16,41,23,56,5,17,15,003,005602,1,1500000US150030056021,1500000US150030056023,0,0,0,0,0,0,0
1500000US150030056022,Block Group 2; Census Tract 56.02; Honolulu County; Hawaii,688,0,151,62,15,12,0,279,0,40,40,0,85,0,0,12,0,106,35,103,10,146,72,32,45,48,,25,26,43,0,0,10,15,003,005602,2,1500000US150030056022,1500000US150030056021,0,0,0,0,0,0,0
1500000US150030056023,Block Group 3; Census Tract 56.02; Honolulu County; Hawaii,2346,14,53,160,85,94,19,853,10,50,30,0,104,0,0,165,0,14,70,458,131,67,83,33,127,135,,92,45,87,31,29,43,15,003,005602,3,1500000US150030056023,1500000US150030056022,0,0,0,0,0,0,0
1500000US150030057001,Block Group 1; Census Tract 57; Honolulu County; Hawaii,1864,0,9,0,20,0,0,712,0,12,32,6,90,0,0,232,0,90,53,383,368,277,11,24,100,36,,4,0,5,16,10,81,15,003,005700,1,1500000US150030057001,1500000US150030057001,0,0,0,0,0,183,281
1500000US150030057002,Block Group 2; Census Tract 57; Honolulu County; Hawaii,1005,0,25,259,82,9,13,285,0,0,48,0,108,0,0,96,11,132,77,144,33,188,0,174,65,51,,80,42,0,0,0,0,15,003,005700,2,1500000US150030057002,1500000US150030057002,0,0,0,0,0,0,28
1500000US150030058001,Block Group 1; Census Tract 58; Honolulu County; Hawaii,877,75,20,22,101,62,22,,0,0,0,0,87,0,0,78,0,33,45,209,18,169,58,160,74,57,,11,9,44,38,32,37,15,003,005800,1,1500000US150030058001,1500000US150030058001,0,0,0,0,0,0,0
1500000US150030058002,Block Group 2; Census Tract 58; Honolulu County; Hawaii,2045,31,31,611,35,27,0,710,0,78,11,0,126,0,0,352,0,109,31,564,63,140,0,200,151,68,,118,42,70,82,25,52,15,003,005800,2,1500000US150030058002,1500000US150030058002,0,0,0,0,0,0,14
1500000US150030059001,Block Group 1; Census Tract 59; Honolulu County; Hawaii,1819,32,214,197,111,19,47,651,28,29,58,8,46,0,0,102,0,90,34,444,80,50,263,65,81,98,,7,49,73,13,38,39,15,003,005900,1,1500000US150030059001,1500000US150030059001,0,0,0,0,0,0,0
1500000US150030059002,Block Group 2; Census Tract 59; Honolulu County; Hawaii,1146,0,0,0,0,0,0,-666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,0,0,0,0,3,15,003,005900,2,1500000US150030059002,1500000US150030059002,930,930,0,0,0,0,0
1500000US150030060001,Block Group 1; Census Tract 60; Honolulu County; Hawaii,2674,56,61,81,104,41,81,1004,0,12,11,0,51,0,0,42,0,37,18,394,56,157,242,14,18,94,,20,59,106,65,0,50,15,003,006000,1,1500000US150030060001,1500000US150030060002,0,0,0,0,0,0,0
1500000US150030060002,Block Group 2; Census Tract 60; Honolulu County; Hawaii,1470,0,33,97,69,91,56,647,12,22,93,0,64,0,0,76,0,0,0,322,72,132,43,29,21,151,,14,77,32,18,0,44,15,003,006000,2,1500000US150030060002,1500000US150030060001,0,0,0,0,0,0,7
1500000US150030060003,Block Group 3; Census Tract 60; Honolulu County; Hawaii,1711,0,36,137,157,70,19,632,24,50,20,19,33,0,0,59,0,0,10,361,24,90,0,0,131,0,,18,30,74,19,17,11,15,003,006000,3,1500000US150030060003,1500000US150030060003,0,0,0,0,0,0,7
1500000US150030061001,Block Group 1; Census Tract 61; Honolulu County; Hawaii,1732,13,71,63,75,9,58,780,0,39,40,0,23,0,0,66,0,51,0,317,36,26,42,0,173,0,,57,70,52,31,32,46,15,003,006100,1,1500000US150030061001,1500000US150030061002,0,0,0,0,0,0,21
1500000US150030061002,Block Group 2; Census Tract 61; Honolulu County; Hawaii,2512,23,89,53,45,71,57,980,44,22,36,8,31,0,0,23,0,3,16,344,93,65,45,24,50,50,,93,109,75,40,11,32,15,003,006100,2,1500000US150030061002,1500000US150030061001,0,0,0,0,0,0,5
1500000US150030062021,Block Group 1; Census Tract 62.02; Honolulu County; Hawaii,1926,6,68,130,84,32,10,476,0,41,10,0,90,0,0,60,0,19,72,240,187,242,137,369,65,0,,50,147,126,61,12,24,15,003,006202,1,1500000US150030062021,1500000US150030062021,0,0,0,0,0,0,18
1500000US150030062022,Block Group 2; Census Tract 62.02; Honolulu County; Hawaii,980,0,37,178,34,27,0,208,31,0,43,17,47,0,0,111,0,25,46,182,150,335,119,197,7,4,,81,60,69,36,7,0,15,003,006202,2,1500000US150030062022,1500000US150030062022,0,0,0,0,0,0,0
1500000US150030062031,Block Group 1; Census Tract 62.03; Honolulu County; Hawaii,3296,74,225,280,64,208,20,1332,18,190,102,0,197,0,0,201,0,68,121,714,391,508,238,132,153,11,,36,142,90,90,100,43,15,003,006203,1,1500000US150030062031,1500000US150030062031,0,0,0,0,0,0,23
1500000US150030062032,Block Group 2; Census Tract 62.03; Honolulu County; Hawaii,1506,66,101,23,32,46,8,613,0,0,21,21,38,0,0,77,0,39,8,270,145,65,128,183,0,8,,44,22,0,11,20,95,15,003,006203,2,1500000US150030062032,1500000US150030062032,0,0,0,0,0,0,7
1500000US150030063011,Block Group 1; Census Tract 63.01; Honolulu County; Hawaii,1138,7,23,113,135,8,0,653,0,7,11,18,14,0,0,12,0,14,18,239,34,25,28,88,229,0,,8,14,21,12,0,23,15,003,006301,1,1500000US150030063011,1500000US150030063011,0,0,0,0,0,0,0
1500000US150030063012,Block Group 2; Census Tract 63.01; Honolulu County; Hawaii,1533,32,10,88,88,36,10,645,19,17,86,15,26,0,0,35,0,7,14,260,70,56,32,81,46,0,,23,5,77,33,10,46,15,003,006301,2,1500000US150030063012,1500000US150030063012,0,0,0,0,0,0,0
1500000US150030063013,Block Group 3; Census Tract 63.01; Honolulu County; Hawaii,1318,2,58,37,60,23,39,703,36,51,46,5,27,0,0,28,0,4,23,207,55,11,11,10,17,83,,17,48,155,25,10,40,15,003,006301,3,1500000US150030063013,1500000US150030063013,0,0,0,0,0,0,20
1500000US150030063021,Block Group 1; Census Tract 63.02; Honolulu County; Hawaii,758,10,7,58,60,0,0,271,0,30,15,0,11,0,0,5,4,0,12,107,21,0,5,0,0,0,,8,6,56,7,0,5,15,003,006302,1,1500000US150030063021,1500000US150030063021,0,0,0,0,0,0,0
1500000US150030063022,Block Group 2; Census Tract 63.02; Honolulu County; Hawaii,2425,63,22,146,173,0,70,494,0,44,49,0,90,0,0,121,0,5,64,410,575,1019,95,114,182,80,,195,247,234,28,0,25,15,003,006302,2,1500000US150030063022,1500000US150030063022,75,0,0,75,0,0,0
1500000US150030064011,Block Group 1; Census Tract 64.01; Honolulu County; Hawaii,2319,48,131,3,180,0,0,1091,24,69,54,12,47,0,0,94,0,7,14,383,25,106,179,72,5,0,,41,158,75,44,31,29,15,003,006401,1,1500000US150030064011,1500000US150030064011,6,0,0,6,0,0,2
1500000US150030064021,Block Group 1; Census Tract 64.02; Honolulu County; Hawaii,1040,0,90,54,51,145,0,,10,0,0,0,13,0,0,11,0,25,0,178,5,0,25,67,13,64,,0,13,44,14,12,26,15,003,006402,1,1500000US150030064021,1500000US150030064021,0,0,0,0,0,0,22
1500000US150030064022,Block Group 2; Census Tract 64.02; Honolulu County; Hawaii,1370,7,56,61,50,92,12,851,0,39,30,0,32,0,0,24,0,0,32,278,27,9,0,0,7,0,,19,16,31,41,9,38,15,003,006402,2,1500000US150030064022,1500000US150030064022,0,0,0,0,0,0,8
1500000US150030064023,Block Group 3; Census Tract 64.02; Honolulu County; Hawaii,2426,39,61,166,127,19,25,,7,0,132,0,53,0,0,15,0,0,38,441,0,100,106,0,51,20,,0,22,65,27,0,6,15,003,006402,3,1500000US150030064023,1500000US150030064023,0,0,0,0,0,0,0
1500000US150030064024,Block Group 4; Census Tract 64.02; Honolulu County; Hawaii,1995,63,139,37,74,21,53,1153,9,20,39,0,19,0,0,12,0,0,0,343,79,53,0,48,21,0,,29,28,11,29,21,86,15,003,006402,4,1500000US150030064024,1500000US150030064024,11,0,0,11,0,0,0
1500000US150030065001,Block Group 1; Census Tract 65; Honolulu County; Hawaii,3088,38,15,366,206,94,27,2458,66,24,93,0,30,0,0,10,0,73,33,694,65,17,85,29,172,0,,46,46,174,92,20,86,15,003,006500,1,1500000US150030065001,1500000US150030065001,0,0,0,0,0,0,22
1500000US150030065002,Block Group 2; Census Tract 65; Honolulu County; Hawaii,1521,28,51,40,117,39,13,767,0,62,20,0,15,0,0,38,0,17,15,239,13,49,42,0,368,79,,107,97,50,0,0,14,15,003,006500,2,1500000US150030065002,1500000US150030065002,0,0,0,0,0,0,4
1500000US150030067031,Block Group 1; Census Tract 67.03; Honolulu County; Hawaii,1746,0,86,227,34,40,0,1117,0,0,4,0,0,0,0,12,0,9,13,362,125,0,8,32,13,257,,56,88,57,48,11,16,15,003,006703,1,1500000US150030067031,1500000US150030067031,7,0,0,7,0,160,0
1500000US150030067041,Block Group 1; Census Tract 67.04; Honolulu County; Hawaii,2397,69,96,205,114,15,28,1289,0,25,19,13,40,0,0,72,17,131,206,578,48,200,23,11,346,0,,62,144,83,92,27,12,15,003,006704,1,1500000US150030067041,1500000US150030067043,0,0,0,0,0,0,15
1500000US150030067042,Block Group 2; Census Tract 67.04; Honolulu County; Hawaii,433,26,18,31,0,0,0,,0,0,0,0,78,0,0,0,0,61,110,83,35,9,50,32,0,0,,0,0,0,0,11,18,15,003,006704,2,1500000US150030067042,1500000US150030067041,0,0,0,0,0,0,0
1500000US150030067043,Block Group 3; Census Tract 67.04; Honolulu County; Hawaii,1022,12,102,139,13,0,0,587,0,0,45,0,36,0,0,0,0,7,47,227,4,272,0,0,91,0,,72,27,82,0,15,11,15,003,006704,3,1500000US150030067043,1500000US150030067042,133,0,0,133,0,0,0
1500000US150030067044,Block Group 4; Census Tract 67.04; Honolulu County; Hawaii,768,1,28,228,10,0,0,,0,12,0,0,16,0,0,8,0,8,36,214,12,11,10,0,11,0,,0,37,62,7,0,0,15,003,006704,4,1500000US150030067044,1500000US150030067044,0,0,0,0,0,0,0
1500000US150030067045,Block Group 5; Census Tract 67.04; Honolulu County; Hawaii,2719,9,35,516,235,10,0,2116,34,0,5,0,30,0,0,0,0,61,115,579,184,21,258,27,61,0,,106,167,51,11,0,38,15,003,006704,5,1500000US150030067045,1500000US150030067045,0,0,0,0,0,0,0
1500000US150030068061,Block Group 1; Census Tract 68.06; Honolulu County; Hawaii,973,0,88,196,7,0,0,705,0,0,0,0,5,0,0,5,0,9,27,245,6,20,76,8,0,0,,0,35,26,24,11,0,15,003,006806,1,1500000US150030068061,1500000US150030068061,0,0,0,0,0,0,0
1500000US150030068062,Block Group 2; Census Tract 68.06; Honolulu County; Hawaii,763,30,123,85,8,3,0,655,0,10,26,6,41,0,0,25,0,14,51,192,33,60,2,4,10,0,,7,3,19,23,2,6,15,003,006806,2,1500000US150030068062,1500000US150030068062,0,0,0,0,0,0,12
1500000US150030068101,Block Group 1; Census Tract 68.10; Honolulu County; Hawaii,2861,0,8,44,0,0,0,1274,0,0,4,0,0,0,0,0,0,0,0,678,13,87,385,224,234,0,,277,107,261,54,0,0,15,003,006810,1,1500000US150030068101,1500000US150030068102,0,0,0,0,0,0,0
1500000US150030068102,Block Group 2; Census Tract 68.10; Honolulu County; Hawaii,913,6,0,0,30,0,0,582,0,0,0,10,0,0,0,0,0,1,17,289,47,0,111,125,104,118,,58,70,35,0,0,0,15,003,006810,2,1500000US150030068102,1500000US150030068101,0,0,0,0,0,0,13
1500000US150030068111,Block Group 1; Census Tract 68.11; Honolulu County; Hawaii,1714,8,0,0,0,0,0,,0,0,41,0,0,0,0,0,0,0,0,404,147,0,59,32,46,188,,125,118,185,50,0,0,15,003,006811,1,1500000US150030068111,1500000US150030068111,0,0,0,0,0,0,0
1500000US150030068121,Block Group 1; Census Tract 68.12; Honolulu County; Hawaii,1418,164,331,19,55,31,14,1110,0,0,50,0,49,0,0,0,0,80,62,465,71,5,0,0,56,16,,0,6,51,32,0,0,15,003,006812,1,1500000US150030068121,1500000US150030068121,0,0,0,0,0,0,0
1500000US150030068131,Block Group 1; Census Tract 68.13; Honolulu County; Hawaii,2306,81,135,51,8,0,18,1568,0,55,30,0,32,0,0,19,0,132,106,686,24,16,0,0,45,45,,0,100,16,0,19,8,15,003,006813,1,1500000US150030068131,1500000US150030068131,0,0,0,0,0,0,0
