GEO_ID,NAME,B01001_001E,B25034_006E,B25034_007E,B25034_008E,B25034_009E,B25034_010E,B25034_011E,B25046_001E,B27010_017E,B27010_033E,B27010_050E,B27010_066E,B28009E_006E,B28002_013E,B16002_004E,B16002_007E,B16002_010E,B16002_013E,B16002_016E,B16002_019E,B16002_022E,B16002_025E,B16002_028E,B16002_031E,B16002_034E,B16002_037E,C16002_004E,C16002_007E,C16002_010E,C16002_013E,B09019_005E,B09019_008E,B19101A_001E,C17002_002E,C17002_003E,C17002_004E,C17002_005E,C17002_006E,C17002_007E,B20005_002E,B01001G_003E,B01001G_004E,B01001G_005E,B01001G_006E,B01001_020E,B01001_021E,state,county,tract,block group,GEO_ID_2,B05013_017E,B05013_018E,B05013_019E,B01001B_016E,B01001B_017E,B01001B_018E,B01001B_019E,B01001_044E,B01001_045E,B05013_036E,B05013_037E,B05013_038E,B01001B_031E,B26203_003E,B26203_004E,B26203_005E,B26203_006E,B26203_007E,B26203_008E,B26203_009E,B26203_010E,B02001_002E,B02001_003E,B02001_004E,B02001_005E,B02001_006E,B02001_007E,B02001_008E,B25008D_003E,B16001_005E,B16001_008E,B16001_011E,B16001_014E,B16001_017E,B16001_020E,B16001_023E,B16001_026E,B16001_029E,B16001_032E,B16001_035E,B16001_038E
1500000US150010201001,Block Group 1; Census Tract 201; Hawaii County; Hawaii,1462,82,294,87,17,5,9,813,0,42,40,0,97,160,,,,,,,,,,,,,0,0,53,0,79,49,,211,140,38,15,210,3,,,,,,15,24,15,001,020100,1,1500000US150010201001,,,,,,,,3,0,,,,,,,,,,,,,178,0,14,450,418,21,381,49,,,,,,,,,,,,
1500000US150030018033,Block Group 3; Census Tract 18.03; Honolulu County; Hawaii,1011,23,345,287,71,0,0,357,0,6,64,0,0,51,,,,,,,,,,,,,0,9,26,0,130,145,,41,106,43,75,31,0,,,,,,18,34,15,003,001803,3,1500000US150030018033,,,,,,,,8,14,,,,,,,,,,,,,445,0,0,260,23,83,200,88,,,,,,,,,,,,
1500000US150030018034,Block Group 4; Census Tract 18.03; Honolulu County; Hawaii,668,147,300,114,0,0,0,224,0,0,45,0,0,31,,,,,,,,,,,,,0,0,46,0,67,118,,38,0,40,28,0,0,,,,,,0,9,15,003,001803,4,1500000US150030018034,,,,,,,,0,20,,,,,,,,,,,,,393,24,0,171,0,39,41,40,,,,,,,,,,,,
1500000US150030018041,Block Group 1; Census Tract 18.04; Honolulu County; Hawaii,623,357,179,40,0,0,27,351,0,14,41,0,0,16,,,,,,,,,,,,,0,0,43,0,150,135,,83,11,0,20,0,14,,,,,,24,13,15,003,001804,1,1500000US150030018041,,,,,,,,0,9,,,,,,,,,,,,,280,0,0,260,0,30,53,35,,,,,,,,,,,,
1500000US150030018042,Block Group 2; Census Tract 18.04; Honolulu County; Hawaii,909,28,355,264,24,0,11,447,0,0,56,0,0,10,,,,,,,,,,,,,0,0,94,0,72,269,,22,88,55,0,130,0,,,,,,0,17,15,003,001804,2,1500000US150030018042,,,,,,,,11,16,,,,,,,,,,,,,505,0,0,371,0,0,33,245,,,,,,,,,,,,
1500000US150030019011,Block Group 1; Census Tract 19.01; Honolulu County; Hawaii,482,68,336,1148,53,0,0,207,0,0,0,0,0,29,,,,,,,,,,,,,0,0,19,0,81,29,,29,7,59,0,0,0,,,,,,0,0,15,003,001901,1,1500000US150030019011,,,,,,,,0,12,,,,,,,,,,,,,259,0,0,161,0,0,62,47,,,,,,,,,,,,
1500000US150030019051,Block Group 1; Census Tract 19.05; Honolulu County; Hawaii,508,0,30,38,89,7,0,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,13,0,44,19,,5,0,0,0,0,0,,,,,,0,24,15,003,001905,1,1500000US150030019051,,,,,,,,0,0,,,,,,,,,,,,,198,0,0,280,0,0,30,0,,,,,,,,,,,,
1500000US150030019052,Block Group 2; Census Tract 19.05; Honolulu County; Hawaii,855,0,265,410,27,47,0,534,0,0,47,0,0,75,,,,,,,,,,,,,0,0,0,0,217,202,,9,13,8,22,115,0,,,,,,0,56,15,003,001905,2,1500000US150030019052,,,,,,,,0,0,,,,,,,,,,,,,564,14,0,158,17,7,95,142,,,,,,,,,,,,
1500000US150030019061,Block Group 1; Census Tract 19.06; Honolulu County; Hawaii,675,29,435,149,16,13,12,340,0,0,44,0,11,67,,,,,,,,,,,,,0,0,128,0,199,181,,43,34,66,18,33,27,,,,,,9,0,15,003,001906,1,1500000US150030019061,,,,,,,,8,16,,,,,,,,,,,,,252,9,0,286,18,43,67,145,,,,,,,,,,,,
1500000US150030019062,Block Group 2; Census Tract 19.06; Honolulu County; Hawaii,1101,20,262,59,27,0,0,641,0,0,0,0,0,8,,,,,,,,,,,,,0,0,72,0,78,57,,272,7,32,0,78,0,,,,,,8,33,15,003,001906,2,1500000US150030019062,,,,,,,,8,7,,,,,,,,,,,,,467,8,0,483,54,0,89,156,,,,,,,,,,,,
1500000US150030019063,Block Group 3; Census Tract 19.06; Honolulu County; Hawaii,1302,31,628,164,64,0,0,814,0,0,0,0,0,81,,,,,,,,,,,,,0,0,85,0,176,212,,101,26,36,10,73,0,,,,,,0,39,15,003,001906,3,1500000US150030019063,,,,,,,,13,35,,,,,,,,,,,,,517,99,0,521,30,0,135,97,,,,,,,,,,,,
1500000US150030019071,Block Group 1; Census Tract 19.07; Honolulu County; Hawaii,1460,250,467,0,27,0,0,773,12,0,14,0,0,23,,,,,,,,,,,,,0,0,196,0,248,158,,20,39,42,12,35,0,,,,,,13,34,15,003,001907,1,1500000US150030019071,,,,,,,,31,44,,,,,,,,,,,,,402,0,0,953,0,0,105,601,,,,,,,,,,,,
1500000US150030019072,Block Group 2; Census Tract 19.07; Honolulu County; Hawaii,273,0,121,38,0,0,0,,0,0,0,0,0,0,,,,,,,,,,,,,0,0,15,0,58,49,,0,99,0,0,0,0,,,,,,0,0,15,003,001907,2,1500000US150030019072,,,,,,,,0,15,,,,,,,,,,,,,167,62,0,44,0,0,0,0,,,,,,,,,,,,
1500000US150030019073,Block Group 3; Census Tract 19.07; Honolulu County; Hawaii,871,0,395,232,80,0,0,472,0,56,0,0,0,139,,,,,,,,,,,,,0,0,133,0,207,201,,30,36,180,0,44,0,,,,,,13,14,15,003,001907,3,1500000US150030019073,,,,,,,,0,11,,,,,,,,,,,,,415,0,0,347,29,22,58,235,,,,,,,,,,,,
1500000US150030020031,Block Group 1; Census Tract 20.03; Honolulu County; Hawaii,904,61,606,306,23,0,0,505,0,74,20,0,0,45,,,,,,,,,,,,,0,23,107,0,174,218,,32,92,88,19,25,0,,,,,,14,0,15,003,002003,1,1500000US150030020031,,,,,,,,0,18,,,,,,,,,,,,,443,5,0,343,0,2,111,145,,,,,,,,,,,,
1500000US150030020032,Block Group 2; Census Tract 20.03; Honolulu County; Hawaii,701,11,553,310,26,0,0,313,0,55,54,0,20,20,,,,,,,,,,,,,7,0,154,0,285,188,,141,79,27,5,11,78,,,,,,0,0,15,003,002003,2,1500000US150030020032,,,,,,,,0,12,,,,,,,,,,,,,320,0,0,231,74,0,76,98,,,,,,,,,,,,
1500000US150030020041,Block Group 1; Census Tract 20.04; Honolulu County; Hawaii,489,14,307,137,26,0,0,265,6,7,17,0,0,8,,,,,,,,,,,,,0,6,57,0,161,33,,31,26,0,9,2,6,,,,,,0,40,15,003,002004,1,1500000US150030020041,,,,,,,,2,0,,,,,,,,,,,,,138,22,0,260,18,0,51,69,,,,,,,,,,,,
1500000US150030020042,Block Group 2; Census Tract 20.04; Honolulu County; Hawaii,687,17,94,229,141,6,0,237,0,0,28,0,0,32,,,,,,,,,,,,,8,12,37,0,150,99,,60,38,7,0,42,0,,,,,,0,8,15,003,002004,2,1500000US150030020042,,,,,,,,4,6,,,,,,,,,,,,,333,32,0,135,0,0,187,28,,,,,,,,,,,,
1500000US150030020051,Block Group 1; Census Tract 20.05; Honolulu County; Hawaii,847,22,369,217,52,72,9,513,31,1,47,0,0,53,,,,,,,,,,,,,0,0,71,0,261,136,,81,58,0,8,12,0,,,,,,0,6,15,003,002005,1,1500000US150030020051,,,,,,,,0,98,,,,,,,,,,,,,306,20,0,401,0,1,119,322,,,,,,,,,,,,
1500000US150030020052,Block Group 2; Census Tract 20.05; Honolulu County; Hawaii,812,38,482,99,32,25,37,252,0,0,0,0,0,158,,,,,,,,,,,,,21,0,23,0,155,230,,41,40,0,0,28,69,,,,,,0,18,15,003,002005,2,1500000US150030020052,,,,,,,,0,8,,,,,,,,,,,,,475,0,0,235,19,18,65,198,,,,,,,,,,,,
1500000US150030020061,Block Group 1; Census Tract 20.06; Honolulu County; Hawaii,840,72,201,116,74,0,0,332,0,68,7,20,0,18,,,,,,,,,,,,,0,0,174,0,68,114,,104,10,42,99,68,14,,,,,,30,7,15,003,002006,1,1500000US150030020061,,,,,,,,41,0,,,,,,,,,,,,,189,25,0,541,0,9,76,332,,,,,,,,,,,,
1500000US150030020062,Block Group 2; Census Tract 20.06; Honolulu County; Hawaii,1248,73,610,197,136,2,4,640,0,11,28,7,0,49,,,,,,,,,,,,,0,0,225,11,144,291,,206,41,109,15,45,46,,,,,,19,36,15,003,002006,2,1500000US150030020062,,,,,,,,14,17,,,,,,,,,,,,,436,20,0,599,17,0,176,468,,,,,,,,,,,,
1500000US150030021011,Block Group 1; Census Tract 21.01; Honolulu County; Hawaii,361,17,48,127,9,6,6,170,0,8,0,0,71,35,,,,,,,,,,,,,0,0,34,0,27,34,,14,0,29,29,5,37,,,,,,0,0,15,003,002101,1,1500000US150030021011,,,,,,,,0,0,,,,,,,,,,,,,62,4,0,171,81,0,43,93,,,,,,,,,,,,
1500000US150030021012,Block Group 2; Census Tract 21.01; Honolulu County; Hawaii,742,104,144,56,0,17,0,322,0,63,0,0,0,19,,,,,,,,,,,,,0,0,10,0,30,17,,31,6,221,6,51,27,,,,,,21,5,15,003,002101,2,1500000US150030021012,,,,,,,,34,14,,,,,,,,,,,,,77,0,0,450,0,0,215,297,,,,,,,,,,,,
1500000US150030021013,Block Group 3; Census Tract 21.01; Honolulu County; Hawaii,692,96,180,50,142,9,0,516,0,21,0,0,0,60,,,,,,,,,,,,,0,0,0,0,170,91,,101,129,7,26,6,7,,,,,,65,5,15,003,002101,3,1500000US150030021013,,,,,,,,0,9,,,,,,,,,,,,,170,0,0,361,0,0,161,225,,,,,,,,,,,,
1500000US150030021021,Block Group 1; Census Tract 21.02; Honolulu County; Hawaii,289,0,34,107,64,0,0,,0,0,0,0,0,24,,,,,,,,,,,,,0,0,0,0,22,85,,12,0,12,0,0,32,,,,,,16,2,15,003,002102,1,1500000US150030021021,,,,,,,,6,2,,,,,,,,,,,,,37,0,0,175,35,0,42,146,,,,,,,,,,,,
1500000US150030021022,Block Group 2; Census Tract 21.02; Honolulu County; Hawaii,1193,54,273,105,155,28,0,652,0,8,37,0,0,83,,,,,,,,,,,,,4,0,56,0,104,172,,65,46,121,57,62,0,,,,,,24,59,15,003,002102,2,1500000US150030021022,,,,,,,,14,25,,,,,,,,,,,,,178,37,9,499,30,13,427,217,,,,,,,,,,,,
1500000US150030022031,Block Group 1; Census Tract 22.03; Honolulu County; Hawaii,1573,18,759,163,34,19,0,1000,0,44,30,0,0,39,,,,,,,,,,,,,44,0,149,0,172,174,,100,78,30,55,93,0,,,,,,29,0,15,003,002203,1,1500000US150030022031,,,,,,,,7,45,,,,,,,,,,,,,316,0,7,891,70,72,217,296,,,,,,,,,,,,
1500000US150030022041,Block Group 1; Census Tract 22.04; Honolulu County; Hawaii,1263,57,400,66,139,27,0,682,0,39,13,0,0,39,,,,,,,,,,,,,0,0,63,0,129,142,,56,66,2,38,15,11,,,,,,7,52,15,003,002204,1,1500000US150030022041,,,,,,,,8,47,,,,,,,,,,,,,311,0,0,572,19,79,282,254,,,,,,,,,,,,
1500000US150030022051,Block Group 1; Census Tract 22.05; Honolulu County; Hawaii,1879,175,494,298,56,22,0,1186,0,24,68,0,0,27,,,,,,,,,,,,,0,0,101,0,267,114,,55,16,195,13,133,8,,,,,,14,36,15,003,002205,1,1500000US150030022051,,,,,,,,32,40,,,,,,,,,,,,,318,9,0,1314,21,20,197,596,,,,,,,,,,,,
1500000US150030022061,Block Group 1; Census Tract 22.06; Honolulu County; Hawaii,1388,94,94,148,27,53,0,623,0,95,20,0,0,23,,,,,,,,,,,,,0,0,36,0,159,129,,145,33,0,17,138,0,,,,,,20,8,15,003,002206,1,1500000US150030022061,,,,,,,,3,11,,,,,,,,,,,,,201,29,4,436,456,57,205,175,,,,,,,,,,,,
1500000US150030022062,Block Group 2; Census Tract 22.06; Honolulu County; Hawaii,845,75,53,176,60,13,17,317,15,13,30,0,0,36,,,,,,,,,,,,,0,0,18,0,135,29,,82,40,44,122,48,0,,,,,,0,27,15,003,002206,2,1500000US150030022062,,,,,,,,27,0,,,,,,,,,,,,,89,0,0,321,112,15,308,275,,,,,,,,,,,,
1500000US150030023011,Block Group 1; Census Tract 23.01; Honolulu County; Hawaii,929,40,194,84,56,31,16,428,17,0,59,12,0,15,,,,,,,,,,,,,0,0,46,0,86,37,,29,411,10,16,22,0,,,,,,11,18,15,003,002301,1,1500000US150030023011,,,,,,,,24,58,,,,,,,,,,,,,86,65,0,347,231,0,200,166,,,,,,,,,,,,
1500000US150030023012,Block Group 2; Census Tract 23.01; Honolulu County; Hawaii,1396,38,245,215,0,0,74,736,0,0,24,0,0,43,,,,,,,,,,,,,0,0,0,0,83,133,,0,41,70,44,24,0,,,,,,0,0,15,003,002301,2,1500000US150030023012,,,,,,,,54,0,,,,,,,,,,,,,105,3,0,901,6,20,361,277,,,,,,,,,,,,
1500000US150030023013,Block Group 3; Census Tract 23.01; Honolulu County; Hawaii,1309,18,582,149,50,0,32,670,0,0,0,0,32,54,,,,,,,,,,,,,9,0,110,0,172,240,,214,114,0,47,228,26,,,,,,0,34,15,003,002301,3,1500000US150030023013,,,,,,,,0,74,,,,,,,,,,,,,111,0,0,864,144,26,164,534,,,,,,,,,,,,
1500000US150030023021,Block Group 1; Census Tract 23.02; Honolulu County; Hawaii,1116,45,260,218,107,37,0,566,0,44,18,0,0,66,,,,,,,,,,,,,0,7,52,0,173,124,,41,52,25,33,125,0,,,,,,33,52,15,003,002302,1,1500000US150030023021,,,,,,,,41,18,,,,,,,,,,,,,176,7,0,686,100,0,147,248,,,,,,,,,,,,
1500000US150030023022,Block Group 2; Census Tract 23.02; Honolulu County; Hawaii,595,47,238,70,20,18,6,243,0,27,0,0,0,63,,,,,,,,,,,,,0,0,45,0,86,76,,107,131,19,22,0,0,,,,,,33,0,15,003,002302,2,1500000US150030023022,,,,,,,,0,0,,,,,,,,,,,,,118,21,0,416,28,0,12,282,,,,,,,,,,,,
1500000US150030024011,Block Group 1; Census Tract 24.01; Honolulu County; Hawaii,890,74,39,33,102,38,24,,0,9,45,0,0,30,,,,,,,,,,,,,0,0,26,0,75,40,,35,30,9,31,11,0,,,,,,7,28,15,003,002401,1,1500000US150030024011,,,,,,,,18,10,,,,,,,,,,,,,71,8,0,456,41,24,290,402,,,,,,,,,,,,
1500000US150030024012,Block Group 2; Census Tract 24.01; Honolulu County; Hawaii,874,100,164,73,51,16,0,396,0,0,0,0,0,26,,,,,,,,,,,,,0,0,25,0,57,42,,17,20,18,0,202,0,,,,,,0,23,15,003,002401,2,1500000US150030024012,,,,,,,,25,23,,,,,,,,,,,,,202,28,8,209,114,134,179,113,,,,,,,,,,,,
1500000US150030024013,Block Group 3; Census Tract 24.01; Honolulu County; Hawaii,586,104,36,67,83,54,0,222,0,26,12,0,0,47,,,,,,,,,,,,,28,0,9,0,159,34,,20,81,0,33,36,0,,,,,,0,33,15,003,002401,3,1500000US150030024013,,,,,,,,32,4,,,,,,,,,,,,,40,47,0,305,9,37,148,247,,,,,,,,,,,,
1500000US150030024014,Block Group 4; Census Tract 24.01; Honolulu County; Hawaii,841,0,35,165,50,9,0,267,0,0,0,0,0,0,,,,,,,,,,,,,0,0,14,0,11,66,,379,57,60,45,23,0,,,,,,102,0,15,003,002401,4,1500000US150030024014,,,,,,,,9,0,,,,,,,,,,,,,194,23,0,584,0,0,40,491,,,,,,,,,,,,
1500000US150030024031,Block Group 1; Census Tract 24.03; Honolulu County; Hawaii,718,4,130,99,93,8,15,334,0,45,0,0,0,54,,,,,,,,,,,,,0,0,56,0,27,56,,29,28,0,0,11,16,,,,,,16,0,15,003,002403,1,1500000US150030024031,,,,,,,,0,14,,,,,,,,,,,,,26,16,0,480,0,0,196,276,,,,,,,,,,,,
1500000US150030024032,Block Group 2; Census Tract 24.03; Honolulu County; Hawaii,888,156,185,64,22,8,3,598,0,35,27,0,0,23,,,,,,,,,,,,,0,0,35,0,28,204,,12,50,0,96,28,0,,,,,,31,9,15,003,002403,2,1500000US150030024032,,,,,,,,0,6,,,,,,,,,,,,,174,0,0,511,36,0,167,399,,,,,,,,,,,,
1500000US150030024041,Block Group 1; Census Tract 24.04; Honolulu County; Hawaii,568,91,57,59,112,14,8,264,0,29,27,0,0,18,,,,,,,,,,,,,0,47,5,9,94,124,,47,5,54,5,15,0,,,,,,0,28,15,003,002404,1,1500000US150030024041,,,,,,,,0,14,,,,,,,,,,,,,77,56,0,309,28,0,98,243,,,,,,,,,,,,
1500000US150030024042,Block Group 2; Census Tract 24.04; Honolulu County; Hawaii,903,63,174,86,98,0,12,449,0,0,19,0,0,0,,,,,,,,,,,,,0,0,41,0,39,44,,12,10,12,0,77,0,,,,,,4,0,15,003,002404,2,1500000US150030024042,,,,,,,,0,15,,,,,,,,,,,,,106,0,0,425,215,50,107,145,,,,,,,,,,,,
1500000US150030025001,Block Group 1; Census Tract 25; Honolulu County; Hawaii,2199,110,542,342,145,169,38,1152,0,0,2,0,0,128,,,,,,,,,,,,,0,0,121,0,376,251,,102,131,3,80,78,0,,,,,,0,0,15,003,002500,1,1500000US150030025001,,,,,,,,59,25,,,,,,,,,,,,,268,25,0,1168,220,38,480,544,,,,,,,,,,,,
1500000US150030025002,Block Group 2; Census Tract 25; Honolulu County; Hawaii,927,121,93,108,29,42,0,399,0,28,51,0,0,16,,,,,,,,,,,,,0,0,54,0,80,115,,74,72,0,0,68,0,,,,,,0,12,15,003,002500,2,1500000US150030025002,,,,,,,,0,10,,,,,,,,,,,,,178,0,0,510,28,25,186,365,,,,,,,,,,,,
1500000US150030025003,Block Group 3; Census Tract 25; Honolulu County; Hawaii,477,98,65,74,85,0,0,271,0,11,25,0,0,16,,,,,,,,,,,,,0,0,61,0,66,152,,65,108,13,42,0,16,,,,,,0,26,15,003,002500,3,1500000US150030025003,,,,,,,,5,37,,,,,,,,,,,,,35,0,0,223,20,0,199,109,,,,,,,,,,,,
1500000US150030026001,Block Group 1; Census Tract 26; Honolulu County; Hawaii,1149,102,305,82,53,0,0,556,41,40,0,0,0,56,,,,,,,,,,,,,0,0,64,0,246,103,,62,95,41,31,0,22,,,,,,17,23,15,003,002600,1,1500000US150030026001,,,,,,,,0,50,,,,,,,,,,,,,159,45,41,604,153,0,147,221,,,,,,,,,,,,
1500000US150030026002,Block Group 2; Census Tract 26; Honolulu County; Hawaii,721,38,188,111,0,30,5,296,3,14,26,17,16,87,,,,,,,,,,,,,0,0,47,0,149,108,,66,116,7,0,0,0,,,,,,0,27,15,003,002600,2,1500000US150030026002,,,,,,,,5,16,,,,,,,,,,,,,78,14,0,506,36,2,85,157,,,,,,,,,,,,
1500000US150030026003,Block Group 3; Census Tract 26; Honolulu County; Hawaii,744,46,33,123,32,15,48,304,0,0,12,0,0,14,,,,,,,,,,,,,0,0,21,0,130,48,,80,140,29,31,31,0,,,,,,11,9,15,003,002600,3,1500000US150030026003,,,,,,,,24,17,,,,,,,,,,,,,113,48,0,316,128,0,139,149,,,,,,,,,,,,
1500000US150030026004,Block Group 4; Census Tract 26; Honolulu County; Hawaii,1367,18,110,142,56,74,9,659,0,36,14,0,0,80,,,,,,,,,,,,,0,0,177,0,104,78,,88,190,12,30,296,10,,,,,,28,10,15,003,002600,4,1500000US150030026004,,,,,,,,13,29,,,,,,,,,,,,,178,0,0,493,402,0,294,441,,,,,,,,,,,,
1500000US150030027011,Block Group 1; Census Tract 27.01; Honolulu County; Hawaii,953,18,0,10,37,2,73,325,13,104,5,0,0,0,,,,,,,,,,,,,0,0,0,0,0,29,,40,4,4,5,0,0,,,,,,0,12,15,003,002701,1,1500000US150030027011,,,,,,,,0,21,,,,,,,,,,,,,190,7,4,496,62,0,194,58,,,,,,,,,,,,
1500000US150030027012,Block Group 2; Census Tract 27.01; Honolulu County; Hawaii,874,25,57,67,96,20,3,588,0,30,39,0,0,5,,,,,,,,,,,,,0,7,12,0,173,30,,20,0,0,52,54,0,,,,,,0,14,15,003,002701,2,1500000US150030027012,,,,,,,,11,5,,,,,,,,,,,,,47,26,0,422,83,0,296,208,,,,,,,,,,,,
1500000US150030027013,Block Group 3; Census Tract 27.01; Honolulu County; Hawaii,1885,27,130,11,13,0,0,174,86,409,0,0,0,0,,,,,,,,,,,,,0,0,5,0,52,43,,68,31,0,32,0,50,,,,,,4,0,15,003,002701,3,1500000US150030027013,,,,,,,,0,0,,,,,,,,,,,,,704,85,19,521,154,48,354,35,,,,,,,,,,,,
1500000US150030027021,Block Group 1; Census Tract 27.02; Honolulu County; Hawaii,1005,11,106,62,58,0,84,719,0,78,0,0,0,0,,,,,,,,,,,,,0,0,0,0,28,0,,121,18,13,14,91,0,,,,,,20,0,15,003,002702,1,1500000US150030027021,,,,,,,,47,0,,,,,,,,,,,,,175,14,0,650,14,0,152,48,,,,,,,,,,,,
1500000US150030027022,Block Group 2; Census Tract 27.02; Honolulu County; Hawaii,1003,13,69,33,72,76,148,700,11,36,5,0,0,22,,,,,,,,,,,,,0,0,14,0,184,27,,35,148,8,33,0,0,,,,,,26,22,15,003,002702,2,1500000US150030027022,,,,,,,,0,0,,,,,,,,,,,,,390,46,0,300,23,27,217,67,,,,,,,,,,,,
1500000US150030027023,Block Group 3; Census Tract 27.02; Honolulu County; Hawaii,1791,15,361,384,103,12,0,856,0,0,24,0,0,42,,,,,,,,,,,,,0,0,55,0,94,161,,232,55,61,66,18,70,,,,,,38,47,15,003,002702,3,1500000US150030027023,,,,,,,,50,70,,,,,,,,,,,,,318,0,0,733,0,51,689,438,,,,,,,,,,,,
1500000US150030027024,Block Group 4; Census Tract 27.02; Honolulu County; Hawaii,1230,37,184,150,0,18,138,614,0,54,0,0,0,33,,,,,,,,,,,,,0,0,13,0,97,64,,20,0,14,0,107,0,,,,,,23,14,15,003,002702,4,1500000US150030027024,,,,,,,,0,26,,,,,,,,,,,,,218,0,0,509,140,13,350,90,,,,,,,,,,,,
1500000US150030028011,Block Group 1; Census Tract 28.01; Honolulu County; Hawaii,1757,280,52,126,91,20,21,1202,0,23,18,0,0,25,,,,,,,,,,,,,0,0,60,0,45,96,,45,0,46,12,0,23,,,,,,22,34,15,003,002801,1,1500000US150030028011,,,,,,,,20,42,,,,,,,,,,,,,507,0,0,898,4,12,336,149,,,,,,,,,,,,
1500000US150030028021,Block Group 1; Census Tract 28.02; Honolulu County; Hawaii,686,13,32,0,67,115,38,448,0,0,0,0,0,0,,,,,,,,,,,,,0,0,32,0,27,105,,29,0,8,0,0,0,,,,,,14,0,15,003,002802,1,1500000US150030028021,,,,,,,,5,20,,,,,,,,,,,,,261,0,0,299,0,11,115,0,,,,,,,,,,,,
1500000US150030028022,Block Group 2; Census Tract 28.02; Honolulu County; Hawaii,1772,28,64,94,273,138,71,1189,0,64,12,0,0,56,,,,,,,,,,,,,0,0,0,0,62,141,,57,76,114,15,145,9,,,,,,6,14,15,003,002802,2,1500000US150030028022,,,,,,,,38,19,,,,,,,,,,,,,557,33,0,577,206,0,399,26,,,,,,,,,,,,
1500000US150030029001,Block Group 1; Census Tract 29; Honolulu County; Hawaii,2502,61,146,156,154,18,11,1480,27,29,13,0,0,47,,,,,,,,,,,,,0,0,24,0,125,180,,134,36,4,28,27,0,,,,,,41,24,15,003,002900,1,1500000US150030029001,,,,,,,,22,44,,,,,,,,,,,,,891,0,9,1069,37,43,453,295,,,,,,,,,,,,
1500000US150030030001,Block Group 1; Census Tract 30; Honolulu County; Hawaii,762,8,0,31,72,14,165,545,12,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,38,73,,13,7,0,0,60,2,,,,,,11,6,15,003,003000,1,1500000US150030030001,,,,,,,,5,28,,,,,,,,,,,,,191,0,0,448,0,0,123,29,,,,,,,,,,,,
1500000US150030030002,Block Group 2; Census Tract 30; Honolulu County; Hawaii,1147,19,60,16,56,62,131,639,0,0,0,0,0,27,,,,,,,,,,,,,0,0,1,0,40,52,,51,57,48,2,40,9,,,,,,33,1,15,003,003000,2,1500000US150030030002,,,,,,,,0,28,,,,,,,,,,,,,341,0,0,528,34,0,244,146,,,,,,,,,,,,
1500000US150030030003,Block Group 3; Census Tract 30; Honolulu County; Hawaii,1506,49,35,15,92,90,87,1129,0,0,0,0,0,10,,,,,,,,,,,,,0,0,10,0,0,25,,9,10,46,40,100,0,,,,,,5,16,15,003,003000,3,1500000US150030030003,,,,,,,,74,3,,,,,,,,,,,,,175,0,0,838,0,5,488,72,,,,,,,,,,,,
1500000US150030030004,Block Group 4; Census Tract 30; Honolulu County; Hawaii,1243,57,35,48,92,87,116,1040,0,0,0,0,0,0,,,,,,,,,,,,,0,0,0,0,44,81,,20,48,23,8,20,0,,,,,,41,6,15,003,003000,4,1500000US150030030004,,,,,,,,55,20,,,,,,,,,,,,,343,0,0,601,0,19,280,59,,,,,,,,,,,,
1500000US150030031021,Block Group 1; Census Tract 31.02; Honolulu County; Hawaii,2309,45,38,358,178,112,206,1846,0,7,9,0,0,35,,,,,,,,,,,,,0,0,0,0,113,168,,87,33,19,15,67,0,,,,,,53,114,15,003,003102,1,1500000US150030031021,,,,,,,,133,27,,,,,,,,,,,,,325,0,0,1418,11,0,555,52,,,,,,,,,,,,
1500000US150030031022,Block Group 2; Census Tract 31.02; Honolulu County; Hawaii,1019,36,7,228,80,31,0,703,0,0,0,0,0,10,,,,,,,,,,,,,0,0,9,0,78,24,,8,36,25,0,0,0,,,,,,8,10,15,003,003102,2,1500000US150030031022,,,,,,,,28,35,,,,,,,,,,,,,119,0,0,837,7,0,56,120,,,,,,,,,,,,
1500000US150030031031,Block Group 1; Census Tract 31.03; Honolulu County; Hawaii,1673,42,60,227,117,16,35,1206,14,0,0,0,0,59,,,,,,,,,,,,,0,0,20,0,5,121,,34,11,13,20,0,11,,,,,,23,11,15,003,003103,1,1500000US150030031031,,,,,,,,10,25,,,,,,,,,,,,,140,0,3,1214,40,23,253,74,,,,,,,,,,,,
1500000US150030031041,Block Group 1; Census Tract 31.04; Honolulu County; Hawaii,2426,82,82,98,285,116,143,1807,31,38,15,17,0,9,,,,,,,,,,,,,0,0,26,0,35,96,,70,26,33,19,0,0,,,,,,34,48,15,003,003104,1,1500000US150030031041,,,,,,,,65,93,,,,,,,,,,,,,704,0,0,1058,50,0,614,67,,,,,,,,,,,,
1500000US150030034041,Block Group 1; Census Tract 34.04; Honolulu County; Hawaii,1907,37,871,122,0,0,14,1497,0,0,34,0,0,24,,,,,,,,,,,,,0,0,51,0,157,203,,28,46,2,20,0,19,,,,,,0,64,15,003,003404,1,1500000US150030034041,,,,,,,,0,70,,,,,,,,,,,,,328,0,0,990,0,0,589,267,,,,,,,,,,,,
1500000US150030034042,Block Group 2; Census Tract 34.04; Honolulu County; Hawaii,923,8,128,114,30,0,22,416,0,0,0,0,0,13,,,,,,,,,,,,,0,0,52,0,105,60,,13,0,49,26,177,0,,,,,,7,27,15,003,003404,2,1500000US150030034042,,,,,,,,21,28,,,,,,,,,,,,,294,0,7,497,40,0,85,24,,,,,,,,,,,,
